order_id,sku_id,store_id,platform,order_date,payment_amount,quantity,user_id,is_coupon_used,raw_import_time
ORD20250831000484,SKU0046,STORE003,Tmall,2025-08-31,1529.07,3,USER00127,0,2026-01-03 08:34:51
ORD20251121000485,SKU0047,STORE004,Taobao,2025-11-21,1097.67,3,USER00077,0,2026-01-02 04:46:58
ORD20250430000486,SKU0012,STORE020,Taobao,2025-04-30,34.06,1,USER00024,1,2026-01-07 14:10:14
ORD20250130000487,SKU0068,STORE004,PDD,2025-01-30,170.53,1,USER00284,1,2026-01-02 02:14:19
ORD20250105000488,SKU0061,STORE007,JD,2025-01-05,80.28,1,USER00160,0,2026-01-03 21:58:18
ORD20250826000489,SKU0056,STORE007,Douyin,2025-08-26,61.52,1,USER00246,0,2026-01-06 00:44:24
ORD20250502000490,SKU0066,STORE008,Taobao,2025-05-02,656.88,1,USER00120,1,2026-01-02 12:08:56
ORD20250510000491,SKU0063,STORE002,PDD,2025-05-10,756.15,1,USER00037,1,2026-01-02 03:55:26
ORD20250116000492,SKU0027,STORE009,Tmall,2025-01-16,458.18,1,USER00097,1,2026-01-03 05:31:47
ORD20250730000493,SKU0006,STORE007,WeChat,2025-07-30,1383.18,3,USER00207,0,2026-01-04 09:06:28
ORD20250308000494,SKU0021,STORE003,JD,2025-03-08,427.48,1,USER00094,0,2026-01-10 04:38:43
ORD20250117000495,SKU0024,STORE005,JD,2025-01-17,1561.79,2,USER00026,0,2026-01-10 01:06:54
ORD20251226000496,SKU0003,STORE019,Douyin,2025-12-26,906.22,1,USER00235,0,2026-01-07 07:54:01
ORD20250412000497,SKU0045,STORE020,Tmall,2025-04-12,170.95,1,USER00151,0,2026-01-08 02:08:14
ORD20250716000498,SKU0014,STORE006,PDD,2025-07-16,168.04,1,USER00144,0,2026-01-08 13:22:26
ORD20251231000499,SKU0075,STORE011,Taobao,2025-12-31,1761.43,2,USER00213,0,2026-01-04 08:46:26
ORD20250624000500,SKU0006,STORE006,JD,2025-06-24,835.31,2,USER00046,1,2026-01-02 17:49:59
ORD20250504000501,SKU0073,STORE010,PDD,2025-05-04,1564.48,3,USER00074,0,2026-01-05 04:58:57
ORD20250415000502,SKU0060,STORE008,Tmall,2025-04-15,360.54,3,USER00215,1,2026-01-08 02:30:01
ORD20250926000503,SKU0027,STORE013,JD,2025-09-26,575.24,1,USER00093,0,2026-01-08 16:42:41
ORD20251016000504,SKU0026,STORE012,PDD,2025-10-16,117.73,1,USER00122,1,2026-01-10 19:52:14
ORD20250604000505,SKU0008,STORE014,Douyin,2025-06-04,389.87,1,USER00250,0,2026-01-10 15:55:19
ORD20250602000506,SKU0074,STORE009,Douyin,2025-06-02,850.97,3,USER00223,0,2026-01-07 18:42:07
ORD20250627000507,SKU0011,STORE004,PDD,2025-06-27,337.28,1,USER00180,0,2026-01-03 17:18:42
ORD20251108000508,SKU0034,STORE009,Taobao,2025-11-08,742.12,3,USER00105,0,2026-01-01 04:48:00
ORD20251114000509,SKU0048,STORE010,WeChat,2025-11-14,1703.60,4,USER00156,1,2026-01-10 09:07:12
ORD20250803000510,SKU0064,STORE014,PDD,2025-08-03,934.76,1,USER00191,0,2026-01-03 10:13:53
ORD20250511000511,SKU0030,STORE013,PDD,2025-05-11,667.14,1,USER00241,1,2026-01-09 13:16:44
ORD20251109000512,SKU0077,STORE019,Taobao,2025-11-09,365.97,3,USER00282,1,2026-01-08 19:31:24
ORD20251124000513,SKU0026,STORE014,Taobao,2025-11-24,164.76,1,USER00106,0,2026-01-04 21:15:18
ORD20250121000514,SKU0012,STORE012,PDD,2025-01-21,61.83,2,USER00091,1,2026-01-10 03:51:05
ORD20251013000515,SKU0044,STORE019,JD,2025-10-13,411.45,3,USER00074,1,2026-01-07 10:59:39
ORD20250627000516,SKU0062,STORE001,Douyin,2025-06-27,571.53,3,USER00118,0,2026-01-06 07:44:39
ORD20250822000517,SKU0015,STORE002,JD,2025-08-22,387.13,2,USER00145,0,2026-01-10 20:22:54
ORD20250806000518,SKU0030,STORE005,Douyin,2025-08-06,3215.40,4,USER00248,0,2026-01-01 03:57:28
ORD20251129000519,SKU0060,STORE006,WeChat,2025-11-29,125.02,1,USER00275,0,2026-01-01 17:39:11
ORD20250823000520,SKU0035,STORE015,Taobao,2025-08-23,788.11,1,USER00182,0,2026-01-02 03:49:00
ORD20251029000521,SKU0006,STORE007,WeChat,2025-10-29,479.89,1,USER00095,0,2026-01-10 10:16:42
ORD20251108000522,SKU0033,STORE014,PDD,2025-11-08,390.46,1,USER00237,1,2026-01-03 15:16:43
ORD20250211000523,SKU0013,STORE019,JD,2025-02-11,2586.50,3,USER00181,0,2026-01-03 08:26:17
ORD20250629000524,SKU0051,STORE013,PDD,2025-06-29,646.63,1,USER00130,0,2026-01-06 22:13:08
ORD20250429000525,SKU0030,STORE010,JD,2025-04-29,1379.35,2,USER00146,0,2026-01-01 17:38:54
ORD20250101000526,SKU0065,STORE003,Tmall,2025-01-01,576.41,1,USER00056,0,2026-01-01 23:01:33
ORD20250801000527,SKU0036,STORE011,Douyin,2025-08-01,960.28,1,USER00060,0,2026-01-07 14:16:04
ORD20251028000528,SKU0013,STORE008,Tmall,2025-10-28,1206.37,2,USER00028,1,2026-01-07 07:50:40
ORD20251220000529,SKU0013,STORE002,JD,2025-12-20,717.16,1,USER00266,0,2026-01-09 16:44:45
ORD20250307000530,SKU0040,STORE017,Tmall,2025-03-07,732.50,1,USER00245,1,2026-01-06 01:33:21
ORD20250405000531,SKU0033,STORE001,WeChat,2025-04-05,2129.73,5,USER00225,0,2026-01-05 01:20:15
ORD20250910000532,SKU0064,STORE003,Tmall,2025-09-10,1722.22,2,USER00041,1,2026-01-03 11:31:32
ORD20251007000533,SKU0022,STORE010,PDD,2025-10-07,645.97,1,USER00229,1,2026-01-10 14:50:53
ORD20250404000534,SKU0017,STORE015,Douyin,2025-04-04,384.49,1,USER00019,0,2026-01-10 01:16:45
ORD20251023000535,SKU0047,STORE018,Taobao,2025-10-23,1577.40,4,USER00004,0,2026-01-08 19:30:39
ORD20250117000536,SKU0012,STORE009,JD,2025-01-17,34.55,1,USER00215,0,2026-01-06 06:50:37
ORD20250815000537,SKU0058,STORE012,PDD,2025-08-15,567.26,1,USER00243,0,2026-01-08 02:40:40
ORD20250122000538,SKU0010,STORE019,JD,2025-01-22,1590.36,3,USER00213,0,2026-01-01 03:53:05
ORD20251122000539,SKU0076,STORE014,Taobao,2025-11-22,440.03,1,USER00017,1,2026-01-08 21:08:57
ORD20251023000540,SKU0075,STORE003,Douyin,2025-10-23,1672.12,2,USER00030,0,2026-01-08 05:43:24
ORD20250515000541,SKU0004,STORE007,Tmall,2025-05-15,1963.91,2,USER00212,0,2026-01-10 05:25:23
ORD20250123000542,SKU0051,STORE001,Tmall,2025-01-23,566.18,1,USER00041,0,2026-01-10 01:00:12
ORD20250922000543,SKU0007,STORE014,Taobao,2025-09-22,488.25,1,USER00151,1,2026-01-09 02:44:08
ORD20250209000544,SKU0048,STORE007,Taobao,2025-02-09,603.99,1,USER00084,0,2026-01-01 10:30:37
ORD20250914000545,SKU0010,STORE009,JD,2025-09-14,2311.14,4,USER00108,0,2026-01-05 04:10:25
ORD20250719000546,SKU0013,STORE015,PDD,2025-07-19,3737.41,5,USER00154,0,2026-01-03 04:38:47
ORD20250606000547,SKU0017,STORE015,Tmall,2025-06-06,336.98,1,USER00055,1,2026-01-09 20:56:51
ORD20250211000548,SKU0041,STORE016,JD,2025-02-11,1625.11,2,USER00060,0,2026-01-04 20:07:16
ORD20250710000549,SKU0068,STORE019,JD,2025-07-10,173.89,1,USER00114,1,2026-01-06 23:37:16
ORD20250706000550,SKU0039,STORE009,Douyin,2025-07-06,421.99,3,USER00221,0,2026-01-08 10:47:12
ORD20250904000551,SKU0066,STORE005,Douyin,2025-09-04,685.03,1,USER00097,0,2026-01-09 01:59:19
ORD20250620000552,SKU0020,STORE010,Tmall,2025-06-20,129.56,1,USER00066,1,2026-01-08 09:29:56
ORD20251212000553,SKU0028,STORE007,Taobao,2025-12-12,576.47,1,USER00214,1,2026-01-10 15:14:19
ORD20251009000554,SKU0068,STORE018,JD,2025-10-09,658.17,3,USER00040,1,2026-01-04 12:35:30
ORD20250724000555,SKU0054,STORE007,JD,2025-07-24,1589.29,2,USER00043,0,2026-01-05 03:22:36
ORD20251223000556,SKU0055,STORE001,Tmall,2025-12-23,690.62,1,USER00259,1,2026-01-04 11:27:12
ORD20250219000557,SKU0007,STORE018,Taobao,2025-02-19,598.50,1,USER00176,0,2026-01-07 09:45:01
ORD20250222000558,SKU0034,STORE015,PDD,2025-02-22,650.63,3,USER00035,1,2026-01-01 13:18:11
ORD20251208000559,SKU0013,STORE015,JD,2025-12-08,789.59,1,USER00098,0,2026-01-03 07:15:54
ORD20250721000560,SKU0056,STORE003,Taobao,2025-07-21,223.99,4,USER00238,0,2026-01-06 16:46:04
ORD20251105000561,SKU0011,STORE008,PDD,2025-11-05,280.44,1,USER00248,1,2026-01-10 04:47:01
ORD20250220000562,SKU0056,STORE006,PDD,2025-02-20,105.08,2,USER00234,1,2026-01-06 23:27:26
ORD20250630000563,SKU0040,STORE012,Douyin,2025-06-30,1724.13,2,USER00116,0,2026-01-09 00:54:17
ORD20250618000564,SKU0001,STORE015,JD,2025-06-18,156.28,1,USER00006,0,2026-01-02 21:46:11
ORD20250425000565,SKU0037,STORE016,JD,2025-04-25,1396.87,3,USER00086,0,2026-01-09 14:17:34
ORD20250626000566,SKU0030,STORE011,JD,2025-06-26,2113.49,3,USER00122,1,2026-01-04 19:27:47
ORD20250702000567,SKU0049,STORE015,JD,2025-07-02,378.14,1,USER00019,1,2026-01-09 11:36:54
ORD20250714000568,SKU0032,STORE009,JD,2025-07-14,1289.51,2,USER00104,0,2026-01-10 22:16:41
ORD20250102000569,SKU0075,STORE007,Taobao,2025-01-02,941.35,1,USER00016,0,2026-01-04 21:27:26
ORD20250818000570,SKU0029,STORE005,Tmall,2025-08-18,82.93,2,USER00131,0,2026-01-08 12:59:15
ORD20251104000571,SKU0063,STORE009,Tmall,2025-11-04,628.82,1,USER00295,1,2026-01-05 05:00:07
ORD20251223000572,SKU0063,STORE015,PDD,2025-12-23,682.79,1,USER00072,1,2026-01-06 11:27:32
ORD20250702000573,SKU0047,STORE019,JD,2025-07-02,1561.39,4,USER00188,0,2026-01-09 12:55:09
ORD20250513000574,SKU0036,STORE016,WeChat,2025-05-13,1587.19,2,USER00057,0,2026-01-06 11:11:24
ORD20250729000575,SKU0010,STORE017,PDD,2025-07-29,563.17,1,USER00161,0,2026-01-01 08:21:24
ORD20250805000576,SKU0031,STORE006,JD,2025-08-05,315.83,1,USER00120,0,2026-01-06 09:50:11
ORD20250110000577,SKU0053,STORE019,Douyin,2025-01-10,884.58,1,USER00148,0,2026-01-10 14:03:42
ORD20250920000578,SKU0022,STORE010,JD,2025-09-20,782.08,1,USER00195,0,2026-01-05 00:08:01
ORD20251026000579,SKU0003,STORE006,Taobao,2025-10-26,3563.93,4,USER00085,0,2026-01-10 17:52:41
ORD20250610000580,SKU0040,STORE009,Taobao,2025-06-10,833.48,1,USER00190,0,2026-01-02 15:46:27
ORD20250220000581,SKU0056,STORE011,Taobao,2025-02-20,43.87,1,USER00212,1,2026-01-03 22:26:41
ORD20250529000582,SKU0053,STORE006,Tmall,2025-05-29,1555.85,2,USER00188,0,2026-01-08 19:10:43
ORD20250115000583,SKU0028,STORE011,PDD,2025-01-15,625.71,1,USER00030,0,2026-01-02 05:11:37
ORD20250405000584,SKU0049,STORE018,PDD,2025-04-05,424.32,1,USER00124,1,2026-01-05 04:16:18
ORD20250405000585,SKU0050,STORE008,JD,2025-04-05,2681.86,3,USER00060,0,2026-01-09 20:09:08
ORD20250128000586,SKU0052,STORE009,Douyin,2025-01-28,1220.72,2,USER00159,0,2026-01-10 06:54:33
ORD20251112000587,SKU0042,STORE016,Tmall,2025-11-12,509.97,1,USER00202,0,2026-01-09 15:31:26
ORD20250305000588,SKU0030,STORE017,JD,2025-03-05,794.47,1,USER00273,0,2026-01-02 04:34:12
ORD20251022000589,SKU0017,STORE014,PDD,2025-10-22,681.79,2,USER00087,1,2026-01-04 18:16:02
ORD20251118000590,SKU0007,STORE013,Tmall,2025-11-18,1560.93,3,USER00004,1,2026-01-09 20:38:46
ORD20251011000591,SKU0023,STORE007,Tmall,2025-10-11,555.08,1,USER00071,1,2026-01-07 08:12:46
ORD20250713000592,SKU0045,STORE012,Taobao,2025-07-13,698.82,4,USER00052,0,2026-01-05 05:28:46
ORD20250705000593,SKU0022,STORE014,PDD,2025-07-05,809.07,1,USER00241,0,2026-01-10 02:57:51
ORD20250504000594,SKU0020,STORE002,Taobao,2025-05-04,430.77,3,USER00002,0,2026-01-06 05:47:13
ORD20250526000595,SKU0035,STORE011,WeChat,2025-05-26,2858.85,4,USER00016,1,2026-01-08 07:04:48
ORD20250129000596,SKU0055,STORE005,Douyin,2025-01-29,833.00,1,USER00193,0,2026-01-02 06:06:47
ORD20250125000597,SKU0062,STORE019,Taobao,2025-01-25,186.72,1,USER00204,0,2026-01-09 07:38:43
ORD20250509000598,SKU0024,STORE013,WeChat,2025-05-09,1552.34,2,USER00238,0,2026-01-03 09:26:24
ORD20250907000599,SKU0008,STORE017,PDD,2025-09-07,1546.58,4,USER00090,0,2026-01-02 03:00:57
ORD20251227000600,SKU0009,STORE010,Tmall,2025-12-27,612.48,1,USER00231,0,2026-01-08 06:08:17
ORD20251214000601,SKU0018,STORE016,Taobao,2025-12-14,1682.49,2,USER00188,0,2026-01-05 12:00:32
ORD20250617000602,SKU0030,STORE017,Tmall,2025-06-17,1525.75,2,USER00003,0,2026-01-09 12:35:49
ORD20250424000603,SKU0042,STORE017,Tmall,2025-04-24,548.58,1,USER00141,0,2026-01-06 14:46:40
ORD20250718000604,SKU0064,STORE002,WeChat,2025-07-18,1248.42,2,USER00030,1,2026-01-04 07:36:52
ORD20250612000605,SKU0026,STORE014,Taobao,2025-06-12,142.43,1,USER00105,1,2026-01-03 23:16:02
ORD20250531000606,SKU0078,STORE003,Taobao,2025-05-31,832.78,1,USER00145,0,2026-01-01 20:03:19
ORD20251127000607,SKU0072,STORE019,Tmall,2025-11-27,522.01,1,USER00028,1,2026-01-07 01:47:58
ORD20251203000608,SKU0078,STORE003,JD,2025-12-03,781.14,1,USER00011,0,2026-01-05 06:33:37
ORD20250806000609,SKU0019,STORE004,WeChat,2025-08-06,540.14,2,USER00105,1,2026-01-08 22:34:54
ORD20250806000610,SKU0016,STORE001,JD,2025-08-06,35.55,1,USER00037,0,2026-01-04 21:17:11
ORD20250209000611,SKU0024,STORE001,Douyin,2025-02-09,724.18,1,USER00158,1,2026-01-03 10:36:25
ORD20250720000612,SKU0026,STORE003,JD,2025-07-20,142.39,1,USER00108,1,2026-01-07 23:38:32
ORD20250423000613,SKU0013,STORE016,Tmall,2025-04-23,628.47,1,USER00271,1,2026-01-05 03:32:31
ORD20250203000614,SKU0015,STORE007,JD,2025-02-03,181.16,1,USER00105,0,2026-01-02 17:23:11
ORD20250510000615,SKU0080,STORE008,Tmall,2025-05-10,137.79,1,USER00035,1,2026-01-09 04:32:48
ORD20251104000616,SKU0053,STORE012,JD,2025-11-04,916.09,1,USER00239,0,2026-01-06 13:30:01
ORD20250220000617,SKU0005,STORE011,PDD,2025-02-20,977.80,1,USER00236,0,2026-01-07 00:25:33
ORD20250402000618,SKU0080,STORE011,Tmall,2025-04-02,309.66,2,USER00218,1,2026-01-08 22:54:25
ORD20250903000619,SKU0061,STORE019,PDD,2025-09-03,125.36,2,USER00171,1,2026-01-10 03:39:33
ORD20250330000620,SKU0060,STORE007,JD,2025-03-30,272.59,2,USER00284,0,2026-01-02 20:58:43
ORD20250709000621,SKU0040,STORE011,PDD,2025-07-09,3664.37,4,USER00139,0,2026-01-02 01:40:21
ORD20250718000622,SKU0020,STORE008,Tmall,2025-07-18,121.78,1,USER00119,0,2026-01-03 08:39:22
ORD20250817000623,SKU0065,STORE004,Taobao,2025-08-17,1822.80,3,USER00089,0,2026-01-09 02:49:53
ORD20250918000624,SKU0010,STORE018,Taobao,2025-09-18,588.62,1,USER00233,0,2026-01-02 05:36:24
ORD20250317000625,SKU0032,STORE011,JD,2025-03-17,1141.07,2,USER00180,0,2026-01-08 07:34:48
ORD20250221000626,SKU0062,STORE001,Tmall,2025-02-21,187.86,1,USER00194,1,2026-01-01 01:11:57
ORD20251220000627,SKU0053,STORE010,Douyin,2025-12-20,1797.18,2,USER00011,0,2026-01-01 14:47:22
ORD20250213000628,SKU0034,STORE009,PDD,2025-02-13,245.92,1,USER00053,1,2026-01-03 06:33:19
ORD20250822000629,SKU0065,STORE001,Taobao,2025-08-22,541.95,1,USER00083,0,2026-01-05 19:52:45
ORD20250814000630,SKU0016,STORE020,Douyin,2025-08-14,31.24,1,USER00032,0,2026-01-07 12:12:07
ORD20250804000631,SKU0002,STORE014,Tmall,2025-08-04,103.50,1,USER00205,1,2026-01-06 02:18:49
ORD20250301000632,SKU0040,STORE017,JD,2025-03-01,916.82,1,USER00045,0,2026-01-05 13:55:27
ORD20250709000633,SKU0055,STORE005,JD,2025-07-09,867.52,1,USER00208,0,2026-01-07 05:14:19
ORD20250103000634,SKU0062,STORE015,Tmall,2025-01-03,556.29,3,USER00121,0,2026-01-03 06:19:38
ORD20250525000635,SKU0027,STORE006,Douyin,2025-05-25,1063.39,2,USER00097,0,2026-01-02 07:47:25
ORD20251028000636,SKU0009,STORE003,Douyin,2025-10-28,956.66,2,USER00135,1,2026-01-05 07:07:30
ORD20250823000637,SKU0015,STORE001,JD,2025-08-23,823.19,4,USER00234,0,2026-01-09 08:24:21
ORD20250408000638,SKU0023,STORE016,Tmall,2025-04-08,1885.32,3,USER00242,0,2026-01-10 22:20:22
ORD20250429000639,SKU0032,STORE013,JD,2025-04-29,1873.21,3,USER00190,0,2026-01-10 19:24:55
ORD20250708000640,SKU0043,STORE006,Tmall,2025-07-08,985.66,3,USER00203,0,2026-01-05 12:32:53
ORD20250828000641,SKU0046,STORE014,WeChat,2025-08-28,2461.48,5,USER00240,0,2026-01-05 06:59:36
ORD20250424000642,SKU0054,STORE004,Taobao,2025-04-24,761.55,1,USER00071,0,2026-01-04 21:51:25
ORD20251225000643,SKU0047,STORE017,Tmall,2025-12-25,320.44,1,USER00132,1,2026-01-04 08:34:24
ORD20251006000644,SKU0023,STORE013,Douyin,2025-10-06,1079.14,2,USER00113,1,2026-01-06 08:41:42
ORD20251016000645,SKU0068,STORE003,JD,2025-10-16,417.07,2,USER00147,0,2026-01-09 17:13:35
ORD20250121000646,SKU0067,STORE014,PDD,2025-01-21,346.15,1,USER00011,1,2026-01-03 10:05:08
ORD20250417000647,SKU0033,STORE003,PDD,2025-04-17,478.60,1,USER00033,0,2026-01-03 12:44:47
ORD20251206000648,SKU0006,STORE010,JD,2025-12-06,469.16,1,USER00270,1,2026-01-10 09:43:44
ORD20250608000649,SKU0046,STORE004,PDD,2025-06-08,1458.08,3,USER00257,0,2026-01-06 01:50:10
ORD20250909000650,SKU0067,STORE013,JD,2025-09-09,656.48,2,USER00123,1,2026-01-09 04:44:36
ORD20251207000651,SKU0076,STORE006,Taobao,2025-12-07,1197.44,2,USER00010,0,2026-01-01 11:41:14
ORD20251218000652,SKU0067,STORE011,PDD,2025-12-18,434.97,1,USER00027,0,2026-01-04 04:52:39
ORD20250316000653,SKU0047,STORE017,JD,2025-03-16,1210.28,3,USER00071,0,2026-01-01 18:40:25
ORD20250825000654,SKU0038,STORE001,Taobao,2025-08-25,875.13,2,USER00104,0,2026-01-06 20:47:50
ORD20251008000655,SKU0080,STORE020,Taobao,2025-10-08,159.59,1,USER00170,0,2026-01-01 23:57:49
ORD20250304000656,SKU0017,STORE005,Taobao,2025-03-04,691.36,2,USER00234,1,2026-01-04 08:06:03
ORD20251107000657,SKU0013,STORE019,PDD,2025-11-07,761.28,1,USER00198,0,2026-01-08 14:51:37
ORD20251021000658,SKU0048,STORE011,WeChat,2025-10-21,1416.22,3,USER00165,1,2026-01-01 01:35:40
ORD20250407000659,SKU0004,STORE007,JD,2025-04-07,921.23,1,USER00231,1,2026-01-01 07:49:32
ORD20250705000660,SKU0010,STORE013,JD,2025-07-05,576.43,1,USER00037,0,2026-01-01 00:07:48
ORD20251223000661,SKU0074,STORE017,Taobao,2025-12-23,268.79,1,USER00096,0,2026-01-10 21:49:20
ORD20251223000662,SKU0006,STORE001,PDD,2025-12-23,804.11,2,USER00240,1,2026-01-03 09:55:13
ORD20250608000663,SKU0033,STORE001,JD,2025-06-08,1025.44,2,USER00007,0,2026-01-01 03:58:22
ORD20250403000664,SKU0047,STORE003,WeChat,2025-04-03,918.07,3,USER00277,1,2026-01-05 07:10:50
ORD20250717000665,SKU0030,STORE019,PDD,2025-07-17,2792.97,4,USER00005,0,2026-01-10 22:56:46
ORD20251217000666,SKU0069,STORE012,PDD,2025-12-17,649.69,2,USER00256,0,2026-01-10 04:33:31
ORD20251029000667,SKU0036,STORE008,Douyin,2025-10-29,915.39,1,USER00046,0,2026-01-05 00:24:43
ORD20250324000668,SKU0032,STORE016,WeChat,2025-03-24,596.44,1,USER00109,0,2026-01-06 09:26:51
ORD20250614000669,SKU0077,STORE008,PDD,2025-06-14,222.99,2,USER00278,1,2026-01-07 00:31:58
ORD20251025000670,SKU0015,STORE015,Douyin,2025-10-25,191.26,1,USER00012,0,2026-01-10 08:52:33
ORD20251212000671,SKU0007,STORE003,PDD,2025-12-12,697.52,1,USER00017,0,2026-01-08 11:21:57
ORD20250718000672,SKU0012,STORE004,PDD,2025-07-18,39.01,1,USER00197,0,2026-01-06 10:51:53
ORD20250425000673,SKU0051,STORE007,Tmall,2025-04-25,1249.95,2,USER00006,0,2026-01-07 18:02:29
ORD20250308000674,SKU0078,STORE015,Douyin,2025-03-08,755.70,1,USER00070,1,2026-01-10 04:44:56
ORD20251113000675,SKU0065,STORE006,JD,2025-11-13,619.48,1,USER00097,0,2026-01-03 20:22:23
ORD20250415000676,SKU0036,STORE002,PDD,2025-04-15,951.11,1,USER00018,0,2026-01-03 04:43:46
ORD20250922000677,SKU0058,STORE010,JD,2025-09-22,1807.26,4,USER00300,1,2026-01-08 14:14:46
ORD20250207000678,SKU0019,STORE007,PDD,2025-02-07,1188.57,4,USER00064,0,2026-01-04 11:59:35
ORD20250426000679,SKU0070,STORE017,Taobao,2025-04-26,664.25,1,USER00069,1,2026-01-05 07:52:03
ORD20250529000680,SKU0030,STORE014,Tmall,2025-05-29,777.04,1,USER00030,0,2026-01-10 21:53:46
ORD20251105000681,SKU0065,STORE010,Douyin,2025-11-05,1076.11,2,USER00001,0,2026-01-03 09:05:36
ORD20250322000682,SKU0079,STORE009,JD,2025-03-22,28.35,1,USER00183,0,2026-01-09 11:58:02
ORD20250608000683,SKU0002,STORE005,Tmall,2025-06-08,114.32,1,USER00106,0,2026-01-05 10:09:57
ORD20251025000684,SKU0012,STORE003,Taobao,2025-10-25,38.93,1,USER00064,0,2026-01-07 08:44:51
ORD20250521000685,SKU0004,STORE002,Taobao,2025-05-21,891.40,1,USER00163,0,2026-01-02 19:57:21
ORD20251217000686,SKU0070,STORE009,Douyin,2025-12-17,955.05,1,USER00041,0,2026-01-10 08:48:45
ORD20250311000687,SKU0052,STORE008,Taobao,2025-03-11,1189.22,2,USER00237,0,2026-01-02 04:56:14
ORD20250629000688,SKU0023,STORE020,PDD,2025-06-29,603.85,1,USER00216,1,2026-01-05 05:47:09
ORD20251104000689,SKU0062,STORE014,Douyin,2025-11-04,390.64,2,USER00020,0,2026-01-04 08:06:32
ORD20251124000690,SKU0033,STORE008,Tmall,2025-11-24,761.41,2,USER00205,1,2026-01-06 03:00:51
ORD20251101000691,SKU0072,STORE008,Tmall,2025-11-01,560.86,1,USER00052,0,2026-01-01 10:11:31
ORD20250406000692,SKU0058,STORE001,Tmall,2025-04-06,1207.93,2,USER00278,0,2026-01-02 00:28:19
ORD20250321000693,SKU0078,STORE017,Tmall,2025-03-21,1421.04,2,USER00157,0,2026-01-02 07:41:01
ORD20250505000694,SKU0004,STORE005,Douyin,2025-05-05,911.03,1,USER00144,0,2026-01-03 03:00:11
ORD20250905000695,SKU0072,STORE009,Taobao,2025-09-05,1143.10,2,USER00254,0,2026-01-02 23:13:55
ORD20250406000696,SKU0016,STORE009,Douyin,2025-04-06,35.89,1,USER00074,0,2026-01-06 20:39:05
ORD20250924000697,SKU0010,STORE020,PDD,2025-09-24,820.53,2,USER00021,1,2026-01-08 20:19:17
ORD20250102000698,SKU0032,STORE019,Tmall,2025-01-02,1156.33,2,USER00132,0,2026-01-01 21:59:05
ORD20251110000699,SKU0026,STORE014,Tmall,2025-11-10,134.48,1,USER00113,1,2026-01-04 00:21:18
ORD20250320000700,SKU0007,STORE011,JD,2025-03-20,2212.84,3,USER00276,0,2026-01-03 07:56:48
ORD20251105000701,SKU0023,STORE003,WeChat,2025-11-05,3056.62,5,USER00079,0,2026-01-06 20:59:00
ORD20250623000702,SKU0025,STORE019,Tmall,2025-06-23,1835.30,2,USER00009,0,2026-01-02 13:20:22
ORD20250809000703,SKU0070,STORE001,Taobao,2025-08-09,939.45,1,USER00039,0,2026-01-06 10:33:57
ORD20250417000704,SKU0038,STORE008,PDD,2025-04-17,437.54,1,USER00007,0,2026-01-03 20:03:05
ORD20250927000705,SKU0022,STORE009,PDD,2025-09-27,828.47,1,USER00162,0,2026-01-01 18:57:18
ORD20250729000706,SKU0017,STORE012,WeChat,2025-07-29,835.71,2,USER00236,0,2026-01-05 16:07:24
ORD20250217000707,SKU0038,STORE017,Tmall,2025-02-17,454.80,1,USER00052,1,2026-01-06 16:50:12
ORD20250701000708,SKU0079,STORE018,Taobao,2025-07-01,104.52,4,USER00145,1,2026-01-08 22:40:17
ORD20250825000709,SKU0055,STORE007,Taobao,2025-08-25,2108.32,3,USER00122,1,2026-01-05 10:33:37
ORD20250215000710,SKU0073,STORE018,Taobao,2025-02-15,1067.47,2,USER00159,0,2026-01-07 23:09:59
ORD20250522000711,SKU0003,STORE017,JD,2025-05-22,947.91,1,USER00077,1,2026-01-09 12:24:23
ORD20250507000712,SKU0019,STORE020,WeChat,2025-05-07,234.44,1,USER00096,1,2026-01-09 07:55:55
ORD20250320000713,SKU0018,STORE019,Taobao,2025-03-20,1696.38,2,USER00094,0,2026-01-07 19:01:43
ORD20250627000714,SKU0075,STORE013,Taobao,2025-06-27,1846.89,2,USER00218,1,2026-01-06 14:08:08
ORD20250722000715,SKU0035,STORE013,Douyin,2025-07-22,1728.35,2,USER00200,0,2026-01-02 22:36:13
ORD20250626000716,SKU0078,STORE015,Tmall,2025-06-26,709.24,1,USER00063,0,2026-01-08 16:09:25
ORD20250207000717,SKU0027,STORE020,WeChat,2025-02-07,524.03,1,USER00175,1,2026-01-07 20:55:14
ORD20250224000718,SKU0073,STORE010,Douyin,2025-02-24,814.13,2,USER00008,1,2026-01-10 17:58:06
ORD20250905000719,SKU0051,STORE013,Douyin,2025-09-05,568.17,1,USER00032,1,2026-01-03 13:30:51
ORD20250929000720,SKU0028,STORE004,Douyin,2025-09-29,1320.22,2,USER00171,0,2026-01-08 23:44:28
ORD20250804000721,SKU0001,STORE018,Tmall,2025-08-04,164.36,1,USER00215,0,2026-01-06 19:47:23
ORD20251210000722,SKU0019,STORE016,JD,2025-12-10,468.23,2,USER00264,1,2026-01-04 17:48:40
ORD20250101000723,SKU0011,STORE009,Taobao,2025-01-01,337.54,1,USER00051,0,2026-01-02 23:37:50
ORD20251104000724,SKU0045,STORE015,JD,2025-11-04,180.92,1,USER00243,0,2026-01-04 23:02:09
